time,hu
1962-06-28,72.358
1962-06-29,53.218998
1962-06-30,71.4285
1962-07-01,80.6585
1962-07-02,71.748
1962-07-03,67.305
1962-07-04,59.794
1962-07-05,52.014
1962-07-06,60.118
1962-07-07,61.5295
1962-07-08,67.82
1962-07-09,56.453
1962-07-10,51.7565
1962-07-11,46.712498
1962-07-12,60.3505
1962-07-13,60.1185
1962-07-14,73.491
1962-07-15,61.3205
1962-07-16,72.7305
1962-07-17,66.5755
1962-07-18,88.17941
1962-07-19,81.594
1962-07-20,71.389496
1962-07-21,63.0915
1962-07-22,56.8295
1962-07-23,80.8525
1962-07-24,74.6525
1962-07-25,65.701996
1962-07-26,54.861
1962-07-27,58.4805
1962-07-28,66.136
1962-07-29,67.108
1962-07-30,73.1285
1962-07-31,81.706
1962-08-01,77.6435
1962-08-02,67.5655
1962-08-03,69.437
1962-08-04,60.3575
1962-08-05,67.5405
1962-08-06,67.963
1962-08-07,47.503998
1962-08-08,62.815
1962-08-09,62.753498
1962-08-10,55.934498
1962-08-11,70.228
1962-08-12,72.4555
1962-08-13,70.7455
1962-08-14,66.584
1962-08-15,56.188
1962-08-16,70.9955
1962-08-17,62.787
1962-08-18,57.0545
1962-08-19,61.9995
1962-08-20,63.8705
1962-08-21,61.3505
1962-08-22,69.098
1962-08-23,67.0495
1962-08-24,58.691998
1962-08-25,61.184998
1962-08-26,63.171997
1962-08-27,59.8015
1962-08-28,58.3395
1962-08-29,58.476997
1962-08-30,68.994
1962-08-31,67.027
1962-09-01,72.7955
1962-09-02,61.5955
1962-09-03,59.333
1962-09-04,56.692497
1962-09-05,58.016
1962-09-06,59.558
1962-09-07,57.0185
1962-09-08,65.861
1962-09-09,75.712
1962-09-10,64.671
1962-09-11,46.0355
1962-09-12,55.947
1962-09-13,56.4045
1962-09-14,84.703
1962-09-15,68.4055
1962-09-16,55.4035
1962-09-17,52.809
1962-09-18,74.5935
1962-09-19,67.459496
1962-09-20,68.167
1962-09-21,83.2735
1962-09-22,84.1535
1962-09-23,80.13
1962-09-24,84.2915
1962-09-25,79.638504
1962-09-26,75.597
1962-09-27,75.7265
1962-09-28,79.937996
1962-09-29,74.1465
1962-09-30,80.6805
1962-10-01,83.838
1962-10-02,79.106995
1962-10-03,76.81
1962-10-04,78.9355
1962-10-05,75.4625
1962-10-06,70.6195
1962-10-07,76.7395
1962-10-08,79.1185
1962-10-09,71.378
1962-10-10,72.872
1962-10-11,68.093
1962-10-12,72.6715
1962-10-13,72.08
1962-10-14,75.4395
1962-10-15,79.229996
1962-10-16,87.488945
1962-10-17,89.1255
1962-10-18,84.9505
1962-10-19,79.309
1962-10-20,79.14
1962-10-21,71.369995
1962-10-22,69.4505
1962-10-23,65.4665
1962-10-24,74.614
1962-10-25,78.603
1962-10-26,68.0775
1962-10-27,62.958
1962-10-28,80.4205
1962-10-29,86.459
1962-10-30,93.3225
1962-10-31,82.654
1962-11-01,77.5535
1962-11-02,86.729996
1962-11-03,85.113686
1962-11-04,76.6765
1962-11-05,78.242
1962-11-06,80.63737
1962-11-07,79.638
1962-11-08,80.8975
1962-11-09,83.1145
1962-11-10,89.39421
1962-11-11,92.35
1962-11-12,91.362305
1962-11-13,92.9775
1962-11-14,90.50066
1962-11-15,92.06294
1962-11-16,91.44882
1962-11-17,84.78105
1962-11-18,87.9095
1962-11-19,78.7205
1962-11-20,80.709
1962-11-21,93.15316
1962-11-22,81.3045
1962-11-23,90.58611
1962-11-24,89.78467
1962-11-25,89.664375
1962-11-26,90.56529
1962-11-27,88.84812
1962-11-28,93.36428
1962-11-29,93.215
1962-11-30,92.04
1962-12-01,89.692635
1962-12-02,92.621
1962-12-03,90.65
1962-12-04,85.13
1962-12-05,80.488
1962-12-06,86.48
1962-12-07,87.882996
1962-12-08,84.01529
1962-12-09,84.76894
1962-12-10,86.66534
1962-12-11,93.22875
1962-12-12,87.975266
1962-12-13,83.5405
1962-12-14,91.016
1962-12-15,93.015
1962-12-16,88.3455
